Qualidade Geral,Vizinhança,Área Habitável Total,Qualidade do Porão,Qualidade Exterior,Qualidade da Cozinha,Carros na Garagem,Área da Garagem,Área Total do Porão,Área do Primeiro Andar,Ano de Construção,Acabamento da Garagem,Ano de Construção da Garagem,Banheiros Completos,Qualidade da Lareira,Fundação,Ano de Reforma ou Adição,Total de Quartos Acima do Solo,Tipo de Garagem,Área de Revestimento de Alvenaria,Tipo de Acabamento do Porão 1,Qualidade do Aquecimento,Lareiras,Tipo de Revestimento de Alvenaria,Exterior 1,Exterior 2,Área de Acabamento do Porão 1,Exposição do Porão,Tipo de Venda,Condição de Venda,Área da Varanda Aberta,Área do Lote,Zoneamento Municipal,Área do Deck de Madeira,Forma do Lote,Qualidade da Garagem,Banheiros Meio,Condição da Garagem,Estilo da Casa,Entrada Pavimentada,Estilo do Telhado,Banheiros Completos no Porão,Área do Segundo Andar,Ar Condicionado Central,Elétrica,Condição do Porão,Cerca,Condição 1,Área Não Acabada do Porão,Frente do Lote,Contorno do Terreno,Tipo de Edifício,Tipo de Acabamento do Porão 2,Condição Exterior,Beco,Quartos Acima do Solo,Configuração do Lote,Área da Varanda Fechada,Condição Geral,Cozinhas Acima do Solo,Funcionalidade,Área da Varanda Telada,Classe de Subdivisão,Declive do Terreno,Características Diversas,Área de Baixa Qualidade,Banheiros Meio no Porão,Aquecimento,Material do Telhado,Condição 2,Valor das Características Diversas,Mês de Venda,Área de Acabamento do Porão 2,Área da Varanda de 3 Estações,Ano de Venda
1.350166007653919,0.047517008908403664,-1.4078693002709461,0.3651136414624178,0.8813713251489895,0.5413208362113217,0.30715690105673243,0.05270591583207985,-0.7330591300292939,-0.9481151339882473,0.28578551642168226,1.3319830028346156,0.13784405676801192,-1.024617995299423,0.5514498196838142,-0.7748869173737868,-0.20452993435525982,-2.1888629017876338,-1.2350848399440315,-0.5659427655846517,1.4816055108436355,-1.1364769471333978,0.6184128087567018,-0.7361992168716596,-1.0331855506317162,-1.0370028171449257,0.6267120116781788,2.646029413886037,-0.23275176807241602,-0.1886728060850559,-0.08199715912003633,-0.7268919966763036,0.3859188408788484,0.31060175486360536,1.2603091776444102,0.3129715814620716,-0.7550738079750579,0.301815577752084,-0.10531748985626017,0.31933385648709284,-0.48170651437835244,1.0841905847104998,-0.7830516528143479,0.26770387413892116,0.3002484173034507,0.166382323162051,0.4570670498195878,0.22716258133283238,-1.2719455476221118,-0.8253206893896397,-0.12262952297755711,0.7780239525284292,0.27543493038134353,0.2909357775738203,0.22092882741548273,-2.240179349971663,3.8833150966119514,-0.35877676379236373,-0.5066319471536318,-0.20725606808296695,0.2664180491089304,-0.28530572419622374,1.4684692511338409,-0.22112848676478286,0.18589127796707586,-0.10098769815734342,-0.24917771060176713,0.1211029750981571,-0.07700842990364062,0.0023003736509619433,-0.08940701730967816,-0.07958797512472818,-0.2938680783741035,-0.10311671503352468,1.6782125376773884
0.6414618868323527,2.504183601882845,1.3794209629055443,0.3651136414624178,0.8813713251489895,0.5413208362113217,1.6209813099563324,1.442193794108696,0.06518470149597569,-0.13156131239831625,0.7156035027006824,1.3319830028346156,0.6194069405884033,0.7838944903796791,1.175991310639987,1.0945996194111922,0.4666018076855894,1.6255908862205537,0.5726155861851079,1.2254240739711069,-0.8059929410944247,0.9619245864459238,0.6184128087567018,0.8583773199440153,1.1197475656891127,1.1417092164530618,-0.47077453124852014,0.8130012075841507,-0.23275176807241602,-0.1886728060850559,0.7626550054785735,-0.017502732508210737,0.3859188408788484,2.3048790988038097,-0.7526648970942041,0.3129715814620716,1.2344641932541862,0.301815577752084,1.2072274681672324,0.31933385648709284,2.071691677824852,1.0841905847104998,1.7589905802121037,0.26770387413892116,0.3002484173034507,0.166382323162051,0.4570670498195878,0.22716258133283238,-1.2719455476221118,0.995605229218526,-0.12262952297755711,0.27053363771633565,1.724233026222339,0.2909357775738203,0.22092882741548273,1.384185915305517,-0.2906953779347384,-0.35877676379236373,-0.5066319471536318,-0.20725606808296695,0.2664180491089304,-0.28530572419622374,0.061274602040988536,-0.22112848676478286,0.18589127796707586,-0.10098769815734342,-0.24917771060176713,0.1211029750981571,6.648771744568258,0.0023003736509619433,-0.08940701730967816,0.2888050218981052,4.743316951048207,-0.10311671503352468,0.15916319093812437
-0.06724223398921354,-0.9601837219471747,-0.0864286361106228,-0.7175896212414026,0.8813713251489895,0.5413208362113217,-1.0066675078428675,-0.7651866145247244,-0.7330591300292939,-1.1012189755363593,-1.8633044149733187,-0.8933472375889507,-2.2699703623339453,-1.024617995299423,-0.9081005691068977,-1.2536613252085085,0.9939196050033996,0.35410629021782464,-1.2350848399440315,-0.5659427655846517,-0.3508375828226575,-0.6518814385301087,-0.924985427748525,-0.7361992168716596,-1.0331855506317162,-1.0370028171449257,-0.9712283948230949,-0.573469462172638,-0.23275176807241602,-0.1886728060850559,-0.7043724382979594,-0.5263848343533005,-2.131244560499116,-0.7419335099937248,-0.7526648970942041,-2.7246417682879462,1.2344641932541862,-3.308314301191428,-0.10910694971922626,-3.3314166794017606,-0.48170651437835244,-0.8214353380260115,0.9163117499801945,0.26770387413892116,0.3002484173034507,0.166382323162051,0.4570670498195878,0.22716258133283238,0.38432931740271575,0.07021664763076971,-0.12262952297755711,0.27053363771633565,0.27543493038134353,0.2909357775738203,0.22092882741548273,1.384185915305517,-0.2906953779347384,3.507821890130322,1.292679089404116,-0.20725606808296695,0.2664180491089304,-0.28530572419622374,0.4130732643142016,-0.22112848676478286,0.18589127796707586,-0.10098769815734342,-0.24917771060176713,0.1211029750981571,-0.07700842990364062,0.0023003736509619433,-0.08940701730967816,-0.07958797512472818,-0.2938680783741035,-0.10311671503352468,0.15916319093812437
-0.7759463548107798,-0.6042463737656906,-0.6878028305787939,-0.7175896212414026,-0.6662761850099029,-0.7447110612343247,0.30715690105673243,0.05270591583207985,0.2284618488534172,-0.019285161929700735,-0.24322123592170258,0.4924789193157337,-0.45484872331862364,-1.024617995299423,1.175991310639987,1.0945996194111922,-0.9715376395448019,-0.2816360077835399,0.5726155861851079,-0.0845129274540416,1.4816055108436355,-1.1364769471333978,0.6184128087567018,0.8583773199440153,-1.0331855506317162,-0.6075398747273747,1.2544743142322505,0.8130012075841507,-0.23275176807241602,-0.1886728060850559,-0.7043724382979594,0.5030544699278388,0.3859188408788484,1.0544988593492373,1.2603091776444102,0.3129715814620716,-0.7550738079750579,0.301815577752084,-0.7164488386266551,0.31933385648709284,2.071691677824852,1.0841905847104998,-0.7830516528143479,0.26770387413892116,0.3002484173034507,0.166382323162051,0.4570670498195878,0.22716258133283238,-0.9579813561750977,-1.720858026410049,-0.12262952297755711,0.27053363771633565,0.27543493038134353,0.2909357775738203,0.22092882741548273,0.17606416021312354,-0.06854936537245356,-0.35877676379236373,1.292679089404116,-0.20725606808296695,0.2664180491089304,-0.28530572419622374,0.5303394850719393,-0.22112848676478286,0.18589127796707586,-0.10098769815734342,-0.24917771060176713,0.1211029750981571,-0.07700842990364062,0.0023003736509619433,-0.08940701730967816,-0.8163739691703948,-0.2938680783741035,-0.10311671503352468,1.6782125376773884
-0.7759463548107798,-0.7450010199974926,-0.5710887599418791,-0.7175896212414026,-0.6662761850099029,-0.7447110612343247,-1.0066675078428675,-0.7001269814281603,-0.22508578269503143,0.1312669489259428,-0.11096954783585637,-0.8933472375889507,-0.30667552829696476,-1.024617995299423,0.5514498196838142,-0.7748869173737868,-0.7797857132474163,-0.9173783057849044,0.5726155861851079,-0.5659427655846517,-0.8059929410944247,0.9619245864459238,0.6184128087567018,-0.7361992168716596,-0.6237346577509366,-0.6075398747273747,-0.4224851233597454,-0.573469462172638,-0.23275176807241602,-0.1886728060850559,0.22919048046892518,-0.2408524829439609,0.3859188408788484,-0.7419335099937248,-0.7526648970942041,0.3129715814620716,-0.7550738079750579,0.301815577752084,-0.10531748985626017,0.31933385648709284,2.071691677824852,-0.8214353380260115,-0.7830516528143479,0.26770387413892116,0.3002484173034507,0.166382323162051,0.4570670498195878,-2.482215587139239,-0.794173951941873,-0.07903957520596519,-0.12262952297755711,0.27053363771633565,-1.3022077832522099,0.2909357775738203,0.22092882741548273,0.17606416021312354,-0.2906953779347384,-0.35877676379236373,-0.5066319471536318,-0.20725606808296695,0.2664180491089304,-0.28530572419622374,-0.876855164020913,-0.22112848676478286,0.18589127796707586,-0.10098769815734342,-0.24917771060176713,0.1211029750981571,-0.07700842990364062,0.0023003736509619433,-0.08940701730967816,0.6571980189209385,2.614928910447231,-0.10311671503352468,0.15916319093812437
-0.06724223398921354,0.16392783006434009,0.5782481051436715,0.3651136414624178,-0.6662761850099029,-0.7447110612343247,0.30715690105673243,-0.10064893360982094,-0.26136959321890735,-0.5041139934987223,0.9470439568509134,1.3319830028346156,0.8787100318763064,0.7838944903796791,0.5514498196838142,1.0945996194111922,0.7542296971316677,0.9898485882191892,0.5726155861851079,1.2142280312238833,-0.3508375828226575,0.9619245864459238,0.6184128087567018,0.8583773199440153,1.1197475656891127,1.1417092164530618,-0.9712283948230949,-0.573469462172638,-0.23275176807241602,-0.1886728060850559,-0.7043724382979594,0.014349987582342268,0.3859188408788484,-0.7419335099937248,1.2603091776444102,0.3129715814620716,1.2344641932541862,0.301815577752084,1.2072274681672324,0.31933385648709284,-0.48170651437835244,1.0841905847104998,1.1544093696025068,0.26770387413892116,0.3002484173034507,0.166382323162051,0.4570670498195878,0.22716258133283238,0.8575507074098093,1.05530771835322,-0.12262952297755711,0.27053363771633565,0.27543493038134353,0.2909357775738203,0.22092882741548273,0.17606416021312354,-0.2906953779347384,-0.35877676379236373,-0.5066319471536318,-0.20725606808296695,0.2664180491089304,-0.28530572419622374,0.061274602040988536,-0.22112848676478286,0.18589127796707586,-0.10098769815734342,-0.24917771060176713,0.1211029750981571,-0.07700842990364062,0.0023003736509619433,-0.08940701730967816,-0.4479809721475615,-0.2938680783741035,-0.10311671503352468,0.15916319093812437
0.6414618868323527,0.16392783006434009,0.9560851812733449,0.3651136414624178,0.8813713251489895,0.5413208362113217,0.30715690105673243,0.08058861573060726,-0.1661245905937331,-0.3943895737225753,0.9139810348294517,1.3319830028346156,0.8416667331208917,0.7838944903796791,0.5514498196838142,1.0945996194111922,0.7062917155573213,1.6255908862205537,0.5726155861851079,1.3597765869377887,1.4816055108436355,0.9619245864459238,0.6184128087567018,-0.7361992168716596,1.1197475656891127,1.1417092164530618,0.5520829267591633,-0.573469462172638,-0.23275176807241602,-0.1886728060850559,-0.7043724382979594,0.07792852449615524,0.3859188408788484,-0.7419335099937248,1.2603091776444102,0.3129715814620716,1.2344641932541862,0.301815577752084,1.2072274681672324,0.31933385648709284,-0.48170651437835244,-0.8214353380260115,1.499884347093705,0.26770387413892116,0.3002484173034507,0.166382323162051,0.4570670498195878,0.22716258133283238,-0.6258163420355032,-1.720858026410049,-0.12262952297755711,0.27053363771633565,0.27543493038134353,0.2909357775738203,0.22092882741548273,0.17606416021312354,3.8833150966119514,-0.35877676379236373,-0.5066319471536318,-0.20725606808296695,0.2664180491089304,-0.28530572419622374,0.061274602040988536,-0.22112848676478286,0.18589127796707586,-0.10098769815734342,-0.24917771060176713,0.1211029750981571,-0.07700842990364062,0.0023003736509619433,-0.08940701730967816,-0.4479809721475615,-0.2938680783741035,-0.10311671503352468,0.9186878643077564
-0.7759463548107798,-0.7450010199974926,0.6000083556014014,-0.7175896212414026,-0.6662761850099029,-0.7447110612343247,0.30715690105673243,0.05270591583207985,0.18764256201405682,1.6418915188673153,-0.47466169007193343,0.4924789193157337,-0.7141518146065268,0.7838944903796791,0.5514498196838142,-0.7748869173737868,0.7542296971316677,0.9898485882191892,0.5726155861851079,-0.19087533355266478,-0.9978043912158879,0.9619245864459238,0.6184128087567018,-0.731495168672393,-1.0331855506317162,-1.0370028171449257,-0.602472916399724,-0.573469462172638,-0.23275176807241602,-0.1886728060850559,-0.7043724382979594,0.37780094510960843,0.3859188408788484,-0.7419335099937248,-0.7526648970942041,0.3129715814620716,-0.7550738079750579,0.301815577752084,-0.10531748985626017,0.31933385648709284,-0.48170651437835244,1.0841905847104998,-0.7830516528143479,0.26770387413892116,0.3002484173034507,0.166382323162051,-0.2910362686506863,0.22716258133283238,-0.6258163420355032,0.9060514955164851,-0.12262952297755711,0.27053363771633565,-1.4620764988937007,0.2909357775738203,0.22092882741548273,0.17606416021312354,-0.06854936537245356,-0.35877676379236373,-1.4062874654325057,-0.20725606808296695,-1.7736748894250454,-0.28530572419622374,-0.876855164020913,-0.22112848676478286,0.18589127796707586,-0.10098769815734342,-0.24917771060176713,0.1211029750981571,-0.07700842990364062,0.0023003736509619433,-0.08940701730967816,-1.921552960238895,3.738244820764413,-0.10311671503352468,-1.3598861558011397
0.6414618868323527,0.3520850519637276,0.1746943693821357,0.3651136414624178,0.8813713251489895,0.5413208362113217,0.30715690105673243,-0.0030594839649749823,1.2171956856290351,1.0932694199865802,0.9139810348294517,0.4924789193157337,0.8416667331208917,0.7838944903796791,-0.9081005691068977,1.0945996194111922,0.7062917155573213,-0.2816360077835399,0.5726155861851079,0.45849514578629774,-0.46675006574243283,0.9619245864459238,-0.924985427748525,0.8583773199440153,1.1197475656891127,1.1417092164530618,1.5793303309385534,0.8130012075841507,-0.23275176807241602,-0.1886728060850559,-0.27463712648463157,0.014730697384221388,0.3859188408788484,0.5084467294608479,1.2603091776444102,0.3129715814620716,-0.7550738079750579,0.301815577752084,-0.10531748985626017,0.31933385648709284,-0.48170651437835244,-0.8214353380260115,-0.7830516528143479,0.26770387413892116,0.3002484173034507,0.166382323162051,0.4570670498195878,0.22716258133283238,-0.30275173924219895,0.6075390498430153,-0.12262952297755711,0.27053363771633565,0.27543493038134353,0.2909357775738203,0.22092882741548273,0.17606416021312354,-0.2906953779347384,-0.35877676379236373,-0.5066319471536318,-0.20725606808296695,0.2664180491089304,-0.28530572419622374,-0.876855164020913,-0.22112848676478286,0.18589127796707586,-0.10098769815734342,-0.24917771060176713,0.1211029750981571,-0.07700842990364062,0.0023003736509619433,-0.08940701730967816,0.6571980189209385,-0.2938680783741035,-0.10311671503352468,-1.3598861558011397
0.6414618868323527,-0.6042463737656906,-0.054777362717561166,-1.2855850857330666,-0.6662761850099029,0.5413208362113217,0.30715690105673243,0.05270591583207985,-2.383972508865647,0.7972686596602303,-0.40853584602901033,-0.8933472375889507,-0.6400652170956973,0.7838944903796791,1.175991310639987,-1.5854190177283318,-1.2112275474165337,-0.9173783057849044,0.5726155861851079,-0.2412575259151705,-1.926397114957896,-0.6518814385301087,0.6184128087567018,-0.731495168672393,-0.40342853760525554,-0.5356361938644687,-0.9712283948230949,-0.573469462172638,-0.23275176807241602,-0.1886728060850559,0.3032827756091541,0.19061862585237463,0.3859188408788484,-0.7419335099937248,-0.7526648970942041,0.3129715814620716,-0.7550738079750579,0.301815577752084,-0.10531748985626017,0.31933385648709284,2.071691677824852,-0.8214353380260115,-0.7830516528143479,0.26770387413892116,-3.1926995721254277,-4.104248822660857,0.4570670498195878,2.404495247385157,-1.2719455476221118,0.8463490063817911,-0.12262952297755711,0.27053363771633565,-5.122580543837411,0.2909357775738203,0.22092882741548273,-1.0320575948792698,-0.06854936537245356,-0.35877676379236373,-0.5066319471536318,-0.20725606808296695,0.2664180491089304,3.761951244198401,-0.876855164020913,-0.22112848676478286,0.18589127796707586,-0.10098769815734342,-0.24917771060176713,0.1211029750981571,-0.07700842990364062,0.0023003736509619433,-0.08940701730967816,-0.07958797512472818,-0.2938680783741035,-0.10311671503352468,-1.3598861558011397
